1,CDM GROSS CHARGE AND CASH PAY SECTION,ProcedureCode,ProcedureDescription,Lawson Number,NDC,Revenue Code,CPT Code,, Default Charge , ER Charge , Inpatient Therapy ,Cash Charge
5756,27236063,27236063,SOCK PROSTHETIC 97% ACRYLIC 3% LYCRA LARGE L18 IN X W8 IN 3 PLY WEIGHT FLEECED I,0900-04229,,272,,,347, -   , -   ,139
5757,27236071,27236071,SOCK PROS 18X6IN MED 97% ACRY 3% LYCRA 3 PLY WT FLEECED INSD MODFD BX TOE LF,0900-04228,,272,,,249, -   , -   ,100
5758,27236089,27236089,SOCK PROSTHETIC 97% ACRYLIC 3% LYCRA SMALL L18 IN X W5 IN 3 PLY WEIGHT FLEECED I,0900-04227,,272,,,233, -   , -   ,93
5759,27236097,27236097,SOCK PROSTHETIC 97% ACRYLIC 3% LYCRA XL L18 IN X W9 IN 3 PLY WEIGHT FLEECED INSI,0900-04230,,272,,,370, -   , -   ,148
5760,27236139,27236139,CATHETER ANGIOGRAPHIC SOFT-VU .035 IN SOS OMNI2 CURVE L80 CM OD5 FR BRAIDED SOFT,0300-00264,,272,,,251, -   , -   ,100
5761,27236147,27236147,SPLINT NASAL REUTER FLUOROPLASTIC THK.25 MM STANDARD THIN SEPTUM COMPRESSED DRAW,0900-01610,,272,,,281, -   , -   ,112
5762,27236196,27236196,SPLINT NASAL REUTER FLUOROPLASTIC THK.5 MM STANDARD THIN SEPTUM COMPRESSED DRAWS,0900-04095,,272,,,284, -   , -   ,114
5763,27236204,27236204,SPONGE RETINAL 5X3MM STERILE,1420-00136,,272,,,338, -   , -   ,135
5764,27236246,27236246,STABILIZER SURGICAL OCTOPUS 4 TISSUE OPCAB,0900-03934,,272,,,"3,334", -   , -   ,"1,334"
5765,27236360,27236360,BINDER MAMMARY COTTON ELASTIC 50-52 IN 3XL POSTOPERATIVE FRONT CONTACT CLOSURE N,0900-04086,,272,,,180, -   , -   ,72
5766,27236386,27236386,SUTURE NONABSORBABLE GORE-TEX EPTFE CV-0 TH-50 L48 IN MONOFILAMENT UNDYED,0740-00940,,272,,,270, -   , -   ,108
5767,27236394,27236394,SUTURE NONABSORBABLE GORE-TEX EPTFE CV-2 THX-36 L36 IN MONOFILAMENT UNDYED,0740-00939,,272,,,270, -   , -   ,108
5768,27236444,27236444,SHEATH ACCESS NAVIGATOR HYDROPHILIC L28 CM OD13-15 FR URETERAL DUAL TAPERED TIP,0300-00609,,272,,,480, -   , -   ,192
5769,27236451,27236451,CAP ENDOSCOPE SEALING ENDOWRIST 8 MM OD8 MM MONOPOLAR TIP COVER HOT SHEARS STERI,0900-04195,,272,,,222, -   , -   ,89
5770,27236485,27236485,TUBE TRACHEOSTOMY BIVONA SILICONE PEDIATRIC L38 MM OD4.0 MM ID2.5 MM UNCUFF OBTURATOR WEDGE TWILL TRACH TIE STERILE LATEX FREE,0400-00299,,272,,,291, -   , -   ,116
5771,27236501,27236501,TUBE TRACHEOSTOMY PORTEX BIVONA HYPERFLEX SILICONE PEDIATRIC L70 MM OD6.0 MM ID4.0 MM ADJUSTABLE NECK FLANGE UNCUFF REINFORCE FLEXIBLE STERILE LATEX FREE DISPOSABLE,0400-00296,,272,,,603, -   , -   ,241
5772,27236519,27236519,TUBE TRACHEOSTOMY BIVONA SILICONE PEDIATRIC L46 MM OD8.0 MM ID5.5 MM UNCUFF WIRE REINFORCE CONTOUR NECK FLANGE OBTURATOR STERILE LATEX FREE,0400-00298,,272,,,291, -   , -   ,116
5773,27236576,27236576,TUBE ENDOTRACHEAL NIM STAINLESS STEEL SILICONE ELASTOMER STANDARD OD8.8 MM ID6.0 MM REINFORCE INFLATABLE CUFF WIRE ELECTRODE PROTECT PIN STERILE LATEX FREE DISPOSABLE GREEN WHITE EMG,0400-00293,,272,,,"1,285", -   , -   ,514
5774,27236600,27236600,TUBE ENDOTRACHEAL LASER-SHIELD II METHYLENE BLUE ALUMINUM FLUOROPLASTIC OD8.0 MM ID5.0 MM WRAP CUFF INFLATION VALVE,0400-00288,,272,,,599, -   , -   ,240
5775,27236717,27236717,KIT PRESSURE MONITOR 3 WAY STOPCOCK 3 FLUSH DEVICE TRANSDUCER MACRODRIP TUBE TRU,1300-00051,,272,,,255, -   , -   ,102
5776,27236783,27236783,KIT SYRINGE STELLANT 200 ML 2 SYRINGE 2 SPIKE LARGE SALINE SMALL CONTRAST LOW PRESSURE TUBING T CONNECTOR LATEX FREE DISPOSABLE CT INJECTION SYSTEM,2600-00094,,272,,,141, -   , -   ,56
5777,27236785,27236785,KIT BIOPSY CELEROMARK OD12 GA INTRODUCER,1900-00668,,272,,,133, -   , -   ,53
5778,27236786,27236786,TRAY BIOPSY,0500-00258,,272,,,146, -   , -   ,58
5779,27236787,27236787,NEEDLE BIOPSY L10 CM OD18 GA TROCAR TIP STERILE DISPOSABLE,0900-05160,,272,,,155, -   , -   ,62
5780,27236788,27236788,KIT INJ SPCT SL96IN TBG T CON MEDRAD INC,,,272,,,144, -   , -   ,58
5781,27236790,27236790,TUBE CONNECTING L30 CM OD14 FR 1 WAY STOPCOCK DRAINAGE BAG CONNECTOR STERILE DIS,0900-00778,,272,,,160, -   , -   ,64
5782,27236792,27236792,HC TUBE 14FR 30CM CONN 1 WY STPCK G02278,,,272,,,147, -   , -   ,59
5783,27236794,27236794,GUIDE NEEDLE ENDO-PHILIPS 2.6 X 20 CM COVER KIT STERILE LATEX,0900-05180,,272,,,169, -   , -   ,68
5784,27236795,27236795,INTRODUCER NEEDLE L10 CM OD18 GA,0800-00334,,272,,,200, -   , -   ,80
5785,27236796,27236796,NEEDLE BIOPSY BIOPINCE L16.8 CM OD17 GA SOFT TISSUE OPTIONAL COAXIAL FULL CORE COLOR CODED HUB,0800-00336,,272,,,189, -   , -   ,76
5786,27236797,27236797,NEEDLE BIOPSY BIOPINCE L11.8 CM OD15 GA COAXIAL INTRODUCER ECHOGENIC TIP HUB ADJ,0800-00333,,272,,,200, -   , -   ,80
5787,27236798,27236798,NEEDLE BIOPSY L6.8 CM OD15 GA COAXIAL,0800-00332,,272,,,200, -   , -   ,80
5788,27236799,27236799,NEEDLE INTRODUCER BIOPINCE L11.8 CM OD17 GA COAXIAL OPTIONAL ECHOGENIC TIP COLOR,0800-00335,,272,,,200, -   , -   ,80
5789,27236800,27236800,GUIDE NEEDLE SITE-RITE OD21 GA KIT 2 BAND PREFOLDED SHEATH STERILE LATEX FREE DI,1320-00012,,272,,,164, -   , -   ,66
5790,27236801,27236801,NEEDLE PROCEDURE STANDARD L20 CM OD18 GA 2 PART TROCAR DISPOSABLE,0900-05278,,272,,,216, -   , -   ,86
5791,27236802,27236802,HC TUBE CRFL-ULT NG 36IN 8FR PED 208368,,,272,,,193, -   , -   ,77
5792,27236805,27236805,HC TUBE CRFL NG 36IN 10FR 3GM WT 207361,,,272,,,206, -   , -   ,82
5793,27236807,27236807,INTRODUCER SHEATH AVANTI+ STAINLESS STEEL PEDIATRIC .038 IN L5.5 CM OD5 FR BRACHIAL ARTERY MINI GUIDEWIRE NO OBTURATOR HEXCUSPID VALVE SMOOTH TRANSITION GRAY,2800-01686,,272,,,183, -   , -   ,73
5794,27236808,27236808,TRAY PROCEDURE BD LUER-LOK L3.5 IN OD22 GA 20 ML TRAY MYELOGRAM SYRINGE XYLOCAIN,0500-00020,,272,,, -   , -   , -   , -   
5795,27236810,27236810,TRAY BIOPSY BREAST ULTRASOUND,1600-00063,,272,,,221, -   , -   ,88
5796,27236812,27236812,GW AMPTZ STR .038IN 80CM VASC,,,272,,,265, -   , -   ,106
5797,27236816,27236816,NEEDLE LOCALIZATION KOPANS L15 CM OD20 GA BREAST LESION REINFORCED SPRING HOOK W,1900-00266,,272,,,243, -   , -   ,97
5798,27236817,27236817,NEEDLE LOCALIZATION KOPANS L5 CM OD20 GA BREAST SPRING HOOK WIRE MODIFIED STERIL,1900-00304,,272,,,243, -   , -   ,97
5799,27236818,27236818,NEEDLE LOCALIZATION KOPANS L9 CM OD20 GA BREAST LESION MODIFIED NONPALPABLE SPRI,1900-00264,,272,,,243, -   , -   ,97
5800,27236819,27236819,NDL ENDO 20CM 21GA BX TROC,,,272,,,246, -   , -   ,98
5801,27236820,27236820,GUIDEWIRE VASCULAR STAINLESS STEEL PTFE CURVE L80 CM L3 MM OD.035 IN AMPLATZ EXTRA STIFF,0340-01100,,272,,,247, -   , -   ,99
5802,27236821,27236821,CANNULA LOCALIZATION JABCZENSKI STAINLESS STEEL .038 IN RIGHT ANGLE L5 CM OD30 G,1900-00347,,272,,,250, -   , -   ,100
5803,27236822,27236822,NEEDLE LOCALIZATION KOPANS L7 CM OD20 GA BREAST LESION MODIFIED SPRING HOOK STER,1900-00265,,272,,,243, -   , -   ,97
5804,27236825,27236825,TRAY BIOPSY JAMSHIDI L4 IN OD11 GA BONE MARROW BONE MARROW ACQUISITION CRADLE HO,0500-00009,,272,,,233, -   , -   ,93
5805,27236828,27236828,NEEDLE BIOPSY QUICK-CORE 10 MM THROW L6 CM L10 MM OD18 GA SOFT TISSUE LIGHTWEIGH,0800-00089,,272,,,307, -   , -   ,123
5806,27236831,27236831,NEEDLE BIOPSY QUICK-CORE L9 CM L20 MM OD14 GA SOFT TISSUE LIGHTWEIGHT PRECISE BEVEL POINT STYLET ETCH TIP STERILE DISPOSABLE,0800-01546,,272,,,307, -   , -   ,123
5807,27236832,27236832,NEEDLE BIOPSY QUICK-CORE L6 CM L20 MM OD18 GA SOFT TISSUE LIGHTWEIGHT PRECISE BE,0800-00081,,272,,,307, -   , -   ,123
5808,27236833,27236833,NEEDLE LOCALIZATION HOMER NITINOL STAINLESS STEEL J CURVE L7.5 CM OD20 GA BREAST 2 PART STABILIZER REPOSITIONABLE DEPTH MARK STERILE DISPOSABLE,0800-00021,,272,,,280, -   , -   ,112
5809,27236834,27236834,NEEDLE LOCALIZATION HOMER MAMMALOK GOLD L5 CM OD20 GA BREAST REPOSITIONABLE J CU,0800-00061,,272,,,280, -   , -   ,112
5810,27236843,27236843,COVER EQUIPMENT L36 IN X W30 IN QUICK CAP STERILE,1700-00052,,272,,,364, -   , -   ,146
5811,27236845,27236845,SET BIOPSY OSTEO-SITE M2 L15 CM OD11 GA BONE M2 MURPHY DIAMOND BEVEL VERTEBROPLA,0800-00338,,272,,,406, -   , -   ,162
5812,27236846,27236846,SET BIOPSY OSTEO-SITE M2 L15 CM OD13 GA BONE M2 MURPHY DIAMOND BEVEL VERTEBROPLA,0800-00339,,272,,,406, -   , -   ,162
5813,27236850,27236850,NEEDLE BIOPSY ACHIEVE L11 CM L6 CM OD18 GA OD17 GA SOFT TISSUE COAXIAL INTRODUCE,1900-00296,,272,,,350, -   , -   ,140
5814,27236851,27236851,NEEDLE BIOPSY ACHIEVE L11 CM OD16 GA SOFT TISSUE COAXIAL LATEX FREE DISPOSABLE B,1900-00295,,272,,,350, -   , -   ,140
5815,27236853,27236853,HC NDL DVC BPNC 10CM 18GA COAX 360-1080-01 (AKA L0800-00329),,,272,,,257, -   , -   ,103
5816,27236854,27236854,HC NDL DVC BPNC 15CM 18GA COAX 360-1580-01,,,272,,,257, -   , -   ,103
5817,27236856,27236856,HC NDL DVC BPNC 20CM 18GA COAX 360-2080-01 (AKA L0800-00331),,,272,,,257, -   , -   ,103
5818,27236857,27236857,HC NDLE BIOPSY BIOPINCE 16GX15CM 370-1580-01,,,272,,,257, -   , -   ,103
5819,27236861,27236861,KIT MICROINTRODUCER MICROEZ PTFE UNIVERSAL L5 CM OD5 FR PICC A BEVEL NEEDLE,0300-00830,,272,,,395, -   , -   ,158
5820,27236864,27236864,COVER PROBE ECLIPSE L9.5 IN X W2.5-1.75 IN PREGELLED NONSTERILE LATEX FREE DISPO,0900-02136,,272,,, -   , -   , -   , -   
5821,27236865,27236865,MARKER BREAST BIOPSY SECURMARK STAINLESS STEEL INFINITY RIGID END DEPLOYMENT DELIVERY SYSTEM BIOABSORBABLE NET DISPOSABLE EVIVA 0913-20 0913-12T 1213-20,0800-00344,,272,,,423, -   , -   ,169
5822,27236866,27236866,IDENTIFIER BIOPSY SITE TRIMARK MRI GUIDED BR,1900-00310,,272,,,"1,626", -   , -   ,650
5823,27236867,27236867,MARKER BREAST BIOPSY ATEC TRIMARK SECOND DISPOSABLE MRI GUIDED BREAST BIOPSY,1900-00682,,272,,,423, -   , -   ,169
5824,27236868,27236868,MARKER BREAST BIOPSY CELEROMARK SITE IDENTIFIER,0900-05268,,272,,,423, -   , -   ,169
5825,27236869,27236869,MARKER BREAST BIOPSY CELEROMARK-2S SITE IDENTIFIER,0900-05269,,272,,,423, -   , -   ,169
5826,27236870,27236870,MARKER BREAST BIOPSY TRIMARK TITANIUM HOURGLASS DEPLOYMENT DEVICE DISPOSABLE 13 GA EVIVA 0913-20 0913-12 0913-12T 1213-20,1900-00679,,272,,,423, -   , -   ,169
5827,27236872,27236872,MARKER BREAST BIOPSY TRIMARK TITANIUM HOURGLASS DEPLOYMENT DEVICE DISPOSABLE 10 GA EVIVA 0910-20 0910-12 0910-12T 1210-20,1900-00678,,272,,,423, -   , -   ,169
5828,27236876,27236876,SYRINGE MEDICAL BD POSIFLUSH BD BD LUER-LOK SALINE 10 ML INTRAVENOUS PREFILL PRESERVATIVE FREE STERILE LATEX FREE,2600-00075,,272,,,360, -   , -   ,144
5829,27236879,27236879,CATHETER DRAINAGE TOTAL ABSCESSION BLUE SILK COATING L30 CM OD6.5 FR 6 SIDEHOLE,0350-00028,,272,,,374, -   , -   ,150
5830,27236880,27236880,CATHETER DRAINAGE TOTAL ABSCESSION METAL PLASTIC PIGTAIL CURVE L30 CM OD12 FR LO,0350-00029,,272,,,374, -   , -   ,150
5831,27236881,27236881,CATHETER DRAINAGE TOTAL ABSCESSION PIGTAIL CURVE L30 CM OD10 FR LOCKING PIGTAIL,0300-00768,,272,,,374, -   , -   ,150
5832,27236882,27236882,CATHETER DRAINAGE TOTAL ABSCESSION PIGTAIL CURVE L30 CM OD8 FR 6 SIDEHOLE THERMA,0900-05135,,272,,,374, -   , -   ,150
5833,27236883,27236883,SYSTEM INTRODUCER ACCUSTICK II PLATINUM STAINLESS STEEL .018 IN .038 IN FLOPPY L60 CM L145 CM OD6 FR ODSEC4 FR 2 GUIDEWIRE J TIP RADIOPAQUE STIFF CANNULA STERILE DISPOSABLE,2800-00048,,272,,,354, -   , -   ,142
5834,27236885,27236885,CATHETER DRAINAGE DAWSON-MUELLER MAC-LOC INTRO-TIP ULTRATHANE HYDROPHILIC L25 CM OD8.5 FR BILIARY 5 SIDEPORT MULTIPURPOSE RADIOPAQUE STERILE LATEX FREE DISPOSABLE ACCEPTS .038 IN GUIDEWIRE,0350-00196,,272,,,457, -   , -   ,183
5835,27236886,27236886,CATHETER DRAINAGE EXODUS HYDROPHILIC PIGTAIL CURVE L25 CM OD10 FR MULTIPURPOSE S,0900-07362,,272,,,400, -   , -   ,160
5836,27236887,27236887,CATHETER DRAINAGE EXODUS HYDROPHILIC PIGTAIL CURVE L25 CM OD8 FR MULTIPURPOSE ST,0900-07360,,272,,,400, -   , -   ,160
5837,27236894,27236894,GW ACST2 VASC 60CM M001201081,0340-00077,,272,,,569, -   , -   ,228
5838,27236895,27236895,HC 5F DUAL PICC 55CM STYLET 12110939,,,272,,,847, -   , -   ,339
5839,27236897,27236897,GRID RADIOLOGY FAST FIND GRID E-Z-EM 2 LB NEEDLE POSITIONING AID LATEX DISPOSABL,1900-00044,,272,,, -   , -   , -   , -   
5840,27236898,27236898,HC KIT BIOFLO LUMEN SGLE 3F 55CM H96560M1834831 (AKA 027236898),,,272,,,489, -   , -   ,196
5841,27236899,27236899,SET BREAST BIOPSY PETITE OD9 GA INTRODUCER LOCALIZATION ATEC 0914-20MR HANDPIECE,0900-05119,,272,,,537, -   , -   ,215
5842,27236901,27236901,INTRODUCER SHEATH ATEC L14 CM OD9 GA OBTURATOR STEREOTACTIC,1900-00672,,272,,,537, -   , -   ,215
5843,27236902,27236902,HC KIT BIOFLO LUMEN SGLE 4FR 5CM H96560M1834821,,,272,,,489, -   , -   ,196
5844,27236903,27236903,BIOFLO PICC 5F 55CM DUAL LUMEN,,,272,,,489, -   , -   ,196
5845,27236904,27236904,DEVICE BREAST BIOPSY CELERO VACUUM ASSISTED SPRING LOADED CORE DISPOSABLE,1900-00669,,272,,,570, -   , -   ,228
5846,27236905,27236905,HANDPIECE STEREOTACTIC ATEC 20 MM LONG L12 CM OD12 GA DISPOSABLE,1900-00408,,272,,,570, -   , -   ,228
5847,27236906,27236906,GUIDEWIRE VASCULAR NITREX NITINOL TUNGSTEN SILICONE GOLD STRAIGHT L180 CM L9 CM,0320-00068,,272,,,612, -   , -   ,245
5848,27236910,27236910,GUIDEWIRE VASCULAR NITREX NITINOL TUNGSTEN SILICONE GOLD STRAIGHT L80 CM L2 CM O,0340-00118,,272,,,692, -   , -   ,277
5849,27236911,27236911,DEVICE BREAST BIOPSY EVIVA STEREOLOC II VACUUM ASSIST KIT ADAPTER STX,1900-00670,,272,,,700, -   , -   ,280
5850,27236912,27236912,HANDPIECE BREAST BIOPSY EVIVA 20 MM L13 CM OD3.7 MM SITE LOCALIZER DISPOSABLE,1900-00470,,272,,,700, -   , -   ,280
5851,27236915,27236915,NEEDLE BIOPSY ACHIEVE L15 CM L10 CM OD20 GA SOFT TISSUE COAXIAL AUTOMATED PROGRA,0800-00206,,272,,,350, -   , -   ,140
5852,27236917,27236917,HANDPIECE BREAST BIOPSY ATEC 12 MM PETITE L14 CM OD9 GA ULTRASOUND DISPOSABLE,0900-05114,,272,,,"1,009", -   , -   ,404
5853,27236918,27236918,NEEDLE LOCALIZATION HOMER MAMMALOK L3 CM OD20 GA,1900-00117,,272,,,"1,041", -   , -   ,416
5854,27236922,27236922,TRAY PROCEDURE OD5 FR HYSTEROSALPINGOGRAM CATHETER DRAPE SPECULUM DILATOR STERIL,0500-00253,,272,,,"1,693", -   , -   ,677
5855,27236923,27236923,ELECTRODE ELECTROSURGICAL OD28 FR PROBE RADIOFREQUENCY,0900-05144,,272,,,"5,039", -   , -   ,"2,016"
5856,27236926,27236926,SET THRMB 145CM 3FR 1.5MM,0380-00141,,272,,,"6,261", -   , -   ,"2,504"
5857,27237003,27237003,KIT INSTRUMENT BIO-TENODESIS BIOABSORBABLE STERILE DISPOSABLE,2940-16083,,272,,,635, -   , -   ,254
5858,27237046,27237046,TUBING SUCTION MB ULTRA-LIMP L9 FT ASPIRATION DISPOSABLE SORENSON,0900-04090,,272,,,162, -   , -   ,65
5859,27237053,27237053,TUBING IRRIGATION SMOKEVAC L13 IN L33 CM OD5 MM TRUMPET VALVE PROBE TIP HOLE SER,0900-02364,,272,,,359, -   , -   ,144
5860,27237087,27237087,MANIPULATOR SURGICAL ZUMI-ZINNATI L12 IN OD4.5 MM UTERINE CURVED INJECTOR STERIL,0900-04039,,272,,,268, -   , -   ,107
5861,27237111,27237111,VNS THERAPY PATIENT ESSENT KIT,,,272,,,254, -   , -   ,102
5862,27237137,27237137,KIT STIMULATOR VNS THERAPY TITANIUM POLYURETHANE VAGUS NERVE NEUROMUSCULAR TUNNE,0900-03991,,272,,,"1,202", -   , -   ,481
5863,27237194,27237194,GUIDEWIRE VASCULAR MEIER WIRE STAINLESS STEEL PTFE L185 CM L15 CM OD.035 IN J TI,0300-00711,,272,,,423, -   , -   ,169
5864,27237210,27237210,WIRE SUTURE 18GA,,,272,,,249, -   , -   ,100
5865,27237236,27237236,TUBE ENDOBRONCHIAL CPAP SYSTEM ACCESSORY BRONCHO-CATH STERILE LATEX FREE,1900-00133,,272,,,271, -   , -   ,108
5866,27237251,27237251,DETECTOR CARBON DIOXIDE FENEM 30 MM ID30 MM INDICATOR LATEX FREE DISPOSABLE,0200-00323,,272,,, -   , -   , -   , -   
5867,27237285,27237285,BAG PRESSURE INFUSION 500 ML INTRAVENOUS UNIFUSOR STOPCOCK AIR CONTROL VALVE,0900-00675,,272,,,268, -   , -   ,107
5868,27237293,27237293,KIT INTRODUCER ARROW-FLEX POLYURETHANE .035 IN L10 CM L6.35 CM OD6 FR ODSEC18 GA,0960-00058,,272,,,293, -   , -   ,117
5869,27237301,27237301,GRID BRACHYTHERAPY OD18 GA TEMPLATE STERILE DISPOSABLE,0900-02352,,272,,,261, -   , -   ,104
5870,27237327,27237327,CONNECTOR TUBING SMOOTH-BOR FLEX L18 CM OD15 MM 30 ML 12.5 GM MALE TO FEMALE STERILE,0900-01488,,272,,,309, -   , -   ,124
5871,27237335,27237335,KIT CATHETER 20CM 14FR 18GA .038IN POLYURETHANE ARROWG+ARD BLUE BLUE FLEXTIP 2 L,0500-00278,,272,,,425, -   , -   ,170
5872,27237376,27237376,HC BLANKET WARM UNDERBODY LG PEDI,,,272,,, -   , -   , -   , -   
5873,27237392,27237392,SENSOR OXIMETER MAXFAST ADULT FOREHEAD ADHESIVE DISPOSABLE,0200-00332,,272,,,259, -   , -   ,104
5874,27237426,27237426,NEEDLE SPINAL 3.5IN 25GA BD WHITACRE PENCIL POINT TIP HIGH FLOW STERILE LATEX FR,0800-00036,,272,,,274, -   , -   ,110
5875,27237442,27237442,HC TEMP STRIP OMNI O.R. 92-104F,,,272,,, -   , -   , -   , -   
5876,27237467,27237467,CATH ARROW CVC 2LUMEN 5FRX8CM,,,272,,,282, -   , -   ,113
5877,27237475,27237475,FILTER LEUKOCYTE PALL  RCQT,,,272,,,181, -   , -   ,72
5878,27237483,27237483,BIT DRILL L145 MM OD3.2 MM CALIBRATED AO FITTING STERILE,2950-03819,,272,,,583, -   , -   ,233
5879,27237525,27237525,CAPSULES BRAVO ENDO,,,272,,,730, -   , -   ,292
5880,27237533,27237533,REAMER SURGICAL OD2.7 MM CANNULATED 4 MM AND 5 MM SCREW,2900-02665,,272,,,"1,108", -   , -   ,443
5881,27237558,27237558,SHUNT CARDIOVASCULAR JAVID L27.5 CM OD10-17 FR CAROTID BYPASS STERILE BCS,0900-01725,,272,,,485, -   , -   ,194
5882,27237673,27237673,BAG EXTERNAL DRAINAGE EDS III VENTRICULAR COLLECTION STERILE LATEX FREE DISPOSAB,0900-04349,,272,,,392, -   , -   ,157
5883,27237723,27237723,BAG TISSUE CLOSURE SILO SILICONE INFANT OD3 CM VENTRAL DRAINABLE WALL DEFECT STE,0900-04412,,272,,,"2,456", -   , -   ,982
5884,27237749,27237749,BAG TISSUE CLOSURE SILO SILICONE INFANT 5 CM OD5 CM VENTRAL WALL DEFECT STERILE,0900-04414,,272,,,"1,337", -   , -   ,535
5885,27237756,27237756,BAG TISSUE CLOSURE SILO SILICONE INFANT OD6 CM VENTRAL WALL DRAINABLE WALL DEFEC,0900-04407,,272,,,774, -   , -   ,310
5886,27237863,27237863,BLADE SAW STAINLESS STEEL L70 MM X W12.5 MM X H.64 MM RECIPROCATING 2 SIDED STER,2950-04112,,272,,,279, -   , -   ,112
5887,27237871,27237871,BLADE SAW STAINLESS STEEL L70 MM X 12.5 MM RECIPROCATING 2 SIDED OFFSET STERILE,2950-04113,,272,,,302, -   , -   ,121
5888,27237905,27237905,BLADE SAW MICRO L25 MM X W9 MM X H.51 MM OSCILLATING SAGITTAL STERILE,2950-04104,,272,,,269, -   , -   ,108
5889,27237939,27237939,BLADE SAG LNG WIDE 5400-33-527,,,272,,,255, -   , -   ,102
5890,27237954,27237954,BLADE SAW TPS MICRO L34.5 MM X W16.5 MM X H.51 MM CUT EDGE SPECIAL APPLICATION,2950-04107,,272,,,269, -   , -   ,108
5891,27237970,27237970,BLADE SAW XLONG WIDE L34.5 MM X W13 MM X H.51 MM OSCILLATING SAGITTAL STERILE,2950-04109,,272,,,269, -   , -   ,108
5892,27237988,27237988,BLADE SAW MEDIUM LONG L25 MM X W9 MM SAGITTAL LATEX FREE,2950-04110,,272,,,269, -   , -   ,108
5893,27238036,27238036,BLADE SAW TPS MICRO L34.5 MM X W13 MM X H.38 MM DUAL CUT STERILE,2950-04114,,272,,,416, -   , -   ,166
5894,27238077,27238077,BLADE SURGICAL BARRON STAINLESS STEEL 360 D OD7.5 MM TREPHINE RADIAL VACUUM STER,0900-04480,,272,,,342, -   , -   ,137
5895,27238168,27238168,BLADE OPHTHALMIC BARRON STAINLESS STEEL 360 D OD7.75 MM TREPHINE RADIAL VACUUM S,0900-04481,,272,,,342, -   , -   ,137
5896,27238283,27238283,BURR SURGICAL L54 MM OD4.5 MM ROUND DIAMOND STERILE,2950-04122,,272,,,370, -   , -   ,148
5897,27238291,27238291,BURR SURGICAL CARBIDE L45 MM OD4 MM OVAL STERILE,2950-04103,,272,,,239, -   , -   ,96
5898,27238309,27238309,BURR SURGICAL CARBIDE SHORT L45 MM OD3 MM ROUND STERILE,2950-04102,,272,,,239, -   , -   ,96
5899,27238382,27238382,BURR SURGICAL TPS ELITE OD2 MM ROUND FLUTED STERILE,2950-04091,,272,,,617, -   , -   ,247
5900,27238416,27238416,BURR SURGICAL TPS ELITE OD4 MM ROUND FLUTED STERILE,2950-04093,,272,,,617, -   , -   ,247
5901,27238507,27238507,CANNULA ARTHROSCOPIC TWIST-IN L9 CM ID8.25 MM SHOULDER OBTURATOR THREAD STERILE TRANSLUCENT,0900-04490,,272,,,277, -   , -   ,111
5902,27238515,27238515,CANNULA OPHTHALMIC GRIESHABER ADULT 4 PLUG SET SILICONE TUBING NONSTERILE REUSAB,0900-04326,,272,,,546, -   , -   ,218
5903,27238580,27238580,CATHETER BALLOON DILATATION IMPACT .035 IN L75 CM L2 CM OD12 FR ODSEC22 MM PTA A,0900-04424,,272,,,"1,092", -   , -   ,437
5904,27238598,27238598,CATHETER ANGIOGRAPHIC SOFTOUCH .035 IN PIGTAIL CURVE L110 CM OD5 FR,0900-04449,,272,,,197, -   , -   ,79
5905,27238614,27238614,CATHETER BALLOON DILATATION UROMAX ULTRA HYDROPLUS L75 CM L4 CM OD5.8 FR ODSEC5,0900-04446,,272,,,790, -   , -   ,316
5906,27238630,27238630,CONNECTOR SHUNT ACCU-FLO PLASTIC CSF CATHETER 3 WAY IMPLANT STERILE,0900-04496,,272,,,776, -   , -   ,310
5907,27238689,27238689,CATHETER CENTRAL VENOUS OD4.9 MM VENTRICULAR LUER LOCK CONNECTOR HEMODYNAMIC MEA,0900-04497,,272,,,638, -   , -   ,255
5908,27238747,27238747,CATHETER URETERAL L40 CM OD7.1 FR LASER,2000-00431,,272,,,259, -   , -   ,104
5909,27238853,27238853,ADAPTER TOURNIQUET L36 IN DUAL HOSE CPC STERILE LATEX FREE,0900-04316,,272,,, -   , -   , -   , -   
5910,27238945,27238945,PENCIL ELECTROSURGICAL OD25 GA STRAIGHT TIP BIPOLAR STERILE DISPOSABLE,0900-04370,,272,,,335, -   , -   ,134
5911,27238960,27238960,FORCEPS BIPOLAR XLONG NEUROLOGICAL DISPOSABLE,0900-04317,,272,,,276, -   , -   ,110
5912,27238986,27238986,FORCEPS SPECIMEN RETRIEVAL L115 CM OD3 FR UROLOGICAL 1 JAW FLEXIBLE SHAFT RAT TO,0900-04429,,272,,,"1,153", -   , -   ,461
5913,27239059,27239059,GUIDEWIRE VASCULAR AMPLATZ SUPER STIFF STAINLESS STEEL PTFE L145 CM L3.5 CM OD.0,0900-04352,,272,,,216, -   , -   ,86
5914,27239067,27239067,HC GUIDEWIRE AMPLATZ SS .035X260,,,272,,,402, -   , -   ,161
5915,27239075,27239075,GUIDEWIRE VASCULAR AMPLATZ  STAINLESS STEEL PTFE 3 MM L260 CM OD.035 IN EXTRA ST,0900-04428,,272,,,276, -   , -   ,110
5916,27239109,27239109,INTRODUCER SHEATH CHECK-FLO .035 IN XL L25 CM L41 CM OD22 FR DILATOR,0900-04427,,272,,,"1,169", -   , -   ,468
